name,slug,sku,genericName,brand,description,form,strength,packSize,categoryIds,regulatoryClass,nafdacRegNo,manufacturer,status,price,cost,compareAt,isAvailable,openingQuantity,reorderLevel,batchNo,expiry,reason
Cloxacillin 10mg,cloxacillin-10mg-injection,,Cloxacillin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11726,2028-12-30,Bulk import: inventory_3000
Ceftriaxone 10mg,ceftriaxone-10mg-injection,,Ceftriaxone,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11727,2028-12-30,Bulk import: inventory_3000
Cefuroxime 10mg,cefuroxime-10mg-injection,,Cefuroxime,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11728,2028-12-30,Bulk import: inventory_3000
Azithromycin 10mg,azithromycin-10mg-injection,,Azithromycin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11729,2028-12-30,Bulk import: inventory_3000
Erythromycin 10mg,erythromycin-10mg-injection,,Erythromycin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11730,2028-12-30,Bulk import: inventory_3000
Ciprofloxacin 10mg,ciprofloxacin-10mg-injection,,Ciprofloxacin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11731,2028-12-30,Bulk import: inventory_3000
Metronidazole 10mg,metronidazole-10mg-injection,,Metronidazole,,,injection,10mg,,,POM,,,draft,0,,,true,200,20,B11732,2028-12-30,Bulk import: inventory_3000
Gentamicin 10mg,gentamicin-10mg-injection,,Gentamicin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11734,2028-12-30,Bulk import: inventory_3000
Doxycycline 10mg,doxycycline-10mg-injection,,Doxycycline,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11735,2028-12-30,Bulk import: inventory_3000
Cotrimoxazole 10mg,cotrimoxazole-10mg-injection,,Cotrimoxazole,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11736,2028-12-30,Bulk import: inventory_3000
Artemether + Lumefantrine 10mg,artemether-lumefantrine-10mg-injection,,Artemether + Lumefantrine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11737,2028-12-30,Bulk import: inventory_3000
Artesunate 10mg,artesunate-10mg-injection,,Artesunate,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11738,2028-12-30,Bulk import: inventory_3000
Amodiaquine 10mg,amodiaquine-10mg-injection,,Amodiaquine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11739,2028-12-30,Bulk import: inventory_3000
Quinine 10mg,quinine-10mg-injection,,Quinine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11740,2028-12-30,Bulk import: inventory_3000
Fluconazole 10mg,fluconazole-10mg-injection,,Fluconazole,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11741,2028-12-30,Bulk import: inventory_3000
Nystatin 10mg,nystatin-10mg-injection,,Nystatin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11742,2028-12-30,Bulk import: inventory_3000
Amlodipine 10mg,amlodipine-10mg-injection,,Amlodipine,,,injection,10mg,,,POM,,,draft,0,,,true,200,20,B11743,2028-12-30,Bulk import: inventory_3000
Lisinopril 10mg,lisinopril-10mg-injection,,Lisinopril,,,injection,10mg,,,POM,,,draft,0,,,true,200,20,B11745,2028-12-30,Bulk import: inventory_3000
Atenolol 10mg,atenolol-10mg-injection,,Atenolol,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11747,2028-12-30,Bulk import: inventory_3000
Propranolol 10mg,propranolol-10mg-injection,,Propranolol,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11748,2028-12-30,Bulk import: inventory_3000
Methyldopa 10mg,methyldopa-10mg-injection,,Methyldopa,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11749,2028-12-30,Bulk import: inventory_3000
Hydralazine 10mg,hydralazine-10mg-injection,,Hydralazine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11750,2028-12-30,Bulk import: inventory_3000
Glyceryl Trinitrate 10mg,glyceryl-trinitrate-10mg-injection,,Glyceryl Trinitrate,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11751,2028-12-30,Bulk import: inventory_3000
Isosorbide Dinitrate 10mg,isosorbide-dinitrate-10mg-injection,,Isosorbide Dinitrate,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11752,2028-12-30,Bulk import: inventory_3000
Digoxin 10mg,digoxin-10mg-injection,,Digoxin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11753,2028-12-30,Bulk import: inventory_3000
Furosemide 10mg,furosemide-10mg-injection,,Furosemide,,,injection,10mg,,,POM,,,draft,0,,,true,200,20,B11754,2028-12-30,Bulk import: inventory_3000
Hydrochlorothiazide 10mg,hydrochlorothiazide-10mg-injection,,Hydrochlorothiazide,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11756,2028-12-30,Bulk import: inventory_3000
Spironolactone 10mg,spironolactone-10mg-injection,,Spironolactone,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11757,2028-12-30,Bulk import: inventory_3000
Atorvastatin 10mg,atorvastatin-10mg-injection,,Atorvastatin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11758,2028-12-30,Bulk import: inventory_3000
Simvastatin 10mg,simvastatin-10mg-injection,,Simvastatin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11759,2028-12-30,Bulk import: inventory_3000
Salbutamol 10mg,salbutamol-10mg-injection,,Salbutamol,,,injection,10mg,,,POM,,,draft,0,,,true,200,20,B11760,2028-12-30,Bulk import: inventory_3000
Aminophylline 10mg,aminophylline-10mg-injection,,Aminophylline,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11762,2028-12-30,Bulk import: inventory_3000
Omeprazole 10mg,omeprazole-10mg-injection,,Omeprazole,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11763,2028-12-30,Bulk import: inventory_3000
Cimetidine 10mg,cimetidine-10mg-injection,,Cimetidine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11764,2028-12-30,Bulk import: inventory_3000
Metoclopramide 10mg,metoclopramide-10mg-injection,,Metoclopramide,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11765,2028-12-30,Bulk import: inventory_3000
Zinc Sulfate 10mg,zinc-sulfate-10mg-injection,,Zinc Sulfate,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11766,2028-12-30,Bulk import: inventory_3000
Bisacodyl 10mg,bisacodyl-10mg-injection,,Bisacodyl,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11767,2028-12-30,Bulk import: inventory_3000
Metformin 10mg,metformin-10mg-injection,,Metformin,,,injection,10mg,,,POM,,,draft,0,,,true,200,20,B11768,2028-12-30,Bulk import: inventory_3000
Glibenclamide 10mg,glibenclamide-10mg-injection,,Glibenclamide,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11770,2028-12-30,Bulk import: inventory_3000
Glimepiride 10mg,glimepiride-10mg-injection,,Glimepiride,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11771,2028-12-30,Bulk import: inventory_3000
Levothyroxine 10mg,levothyroxine-10mg-injection,,Levothyroxine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11772,2028-12-30,Bulk import: inventory_3000
Carbimazole 10mg,carbimazole-10mg-injection,,Carbimazole,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11773,2028-12-30,Bulk import: inventory_3000
Folic Acid 10mg,folic-acid-10mg-injection,,Folic Acid,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11774,2028-12-30,Bulk import: inventory_3000
Oxytocin 10mg,oxytocin-10mg-injection,,Oxytocin,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11775,2028-12-30,Bulk import: inventory_3000
Misoprostol 10mg,misoprostol-10mg-injection,,Misoprostol,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11776,2028-12-30,Bulk import: inventory_3000
Magnesium Sulfate 10mg,magnesium-sulfate-10mg-injection,,Magnesium Sulfate,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11777,2028-12-30,Bulk import: inventory_3000
Amitriptyline 10mg,amitriptyline-10mg-injection,,Amitriptyline,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11778,2028-12-30,Bulk import: inventory_3000
Fluoxetine 10mg,fluoxetine-10mg-injection,,Fluoxetine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11779,2028-12-30,Bulk import: inventory_3000
Haloperidol 10mg,haloperidol-10mg-injection,,Haloperidol,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11780,2028-12-30,Bulk import: inventory_3000
Chlorpromazine 10mg,chlorpromazine-10mg-injection,,Chlorpromazine,,,injection,10mg,,,POM,,,draft,0,,,true,100,20,B11781,2028-12-30,Bulk import: inventory_3000
Halothane 20mg,halothane-20mg-injection,,Halothane,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11782,2028-12-30,Bulk import: inventory_3000
Ketamine 20mg,ketamine-20mg-injection,,Ketamine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11783,2028-12-30,Bulk import: inventory_3000
Nitrous oxide 20mg,nitrous-oxide-20mg-injection,,Nitrous oxide,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11784,2028-12-30,Bulk import: inventory_3000
Oxygen 20mg,oxygen-20mg-injection,,Oxygen,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11785,2028-12-30,Bulk import: inventory_3000
Atropine 20mg,atropine-20mg-injection,,Atropine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11786,2028-12-30,Bulk import: inventory_3000
Diazepam 20mg,diazepam-20mg-injection,,Diazepam,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11787,2028-12-30,Bulk import: inventory_3000
Hyoscine N-Butylbromide 20mg,hyoscine-n-butylbromide-20mg-injection,,Hyoscine N-Butylbromide,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11788,2028-12-30,Bulk import: inventory_3000
Midazolam 20mg,midazolam-20mg-injection,,Midazolam,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11789,2028-12-30,Bulk import: inventory_3000
Morphine 20mg,morphine-20mg-injection,,Morphine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11790,2028-12-30,Bulk import: inventory_3000
Promethazine 20mg,promethazine-20mg-injection,,Promethazine,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11791,2028-12-30,Bulk import: inventory_3000
Atracurium 20mg,atracurium-20mg-injection,,Atracurium,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11793,2028-12-30,Bulk import: inventory_3000
Neostigmine 20mg,neostigmine-20mg-injection,,Neostigmine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11794,2028-12-30,Bulk import: inventory_3000
Suxamethonium 20mg,suxamethonium-20mg-injection,,Suxamethonium,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11795,2028-12-30,Bulk import: inventory_3000
Propofol 20mg,propofol-20mg-injection,,Propofol,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11796,2028-12-30,Bulk import: inventory_3000
Lidocaine 20mg,lidocaine-20mg-injection,,Lidocaine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11797,2028-12-30,Bulk import: inventory_3000
Bupivacaine 20mg,bupivacaine-20mg-injection,,Bupivacaine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11798,2028-12-30,Bulk import: inventory_3000
Pentazocine 20mg,pentazocine-20mg-injection,,Pentazocine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11799,2028-12-30,Bulk import: inventory_3000
Pethidine 20mg,pethidine-20mg-injection,,Pethidine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11800,2028-12-30,Bulk import: inventory_3000
Tramadol 20mg,tramadol-20mg-injection,,Tramadol,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11801,2028-12-30,Bulk import: inventory_3000
Acetylsalicylic Acid 20mg,acetylsalicylic-acid-20mg-injection,,Acetylsalicylic Acid,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11802,2028-12-30,Bulk import: inventory_3000
Paracetamol 20mg,paracetamol-20mg-injection,,Paracetamol,,,injection,20mg,,,POM,,,draft,0,,,true,300,20,B11803,2028-12-30,Bulk import: inventory_3000
Allopurinol 20mg,allopurinol-20mg-injection,,Allopurinol,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11806,2028-12-30,Bulk import: inventory_3000
Diclofenac Sodium 20mg,diclofenac-sodium-20mg-injection,,Diclofenac Sodium,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11807,2028-12-30,Bulk import: inventory_3000
Ibuprofen 20mg,ibuprofen-20mg-injection,,Ibuprofen,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11809,2028-12-30,Bulk import: inventory_3000
Naproxen 20mg,naproxen-20mg-injection,,Naproxen,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11811,2028-12-30,Bulk import: inventory_3000
Piroxicam 20mg,piroxicam-20mg-injection,,Piroxicam,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11812,2028-12-30,Bulk import: inventory_3000
Meloxicam 20mg,meloxicam-20mg-injection,,Meloxicam,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11813,2028-12-30,Bulk import: inventory_3000
Naloxone 20mg,naloxone-20mg-injection,,Naloxone,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11814,2028-12-30,Bulk import: inventory_3000
Chlorpheniramine 20mg,chlorpheniramine-20mg-injection,,Chlorpheniramine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11815,2028-12-30,Bulk import: inventory_3000
Hydrocortisone 20mg,hydrocortisone-20mg-injection,,Hydrocortisone,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11816,2028-12-30,Bulk import: inventory_3000
Prednisolone 20mg,prednisolone-20mg-injection,,Prednisolone,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11817,2028-12-30,Bulk import: inventory_3000
Phenobarbital 20mg,phenobarbital-20mg-injection,,Phenobarbital,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11818,2028-12-30,Bulk import: inventory_3000
Phenytoin 20mg,phenytoin-20mg-injection,,Phenytoin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11819,2028-12-30,Bulk import: inventory_3000
Sodium Valproate 20mg,sodium-valproate-20mg-injection,,Sodium Valproate,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11820,2028-12-30,Bulk import: inventory_3000
Carbamazepine 20mg,carbamazepine-20mg-injection,,Carbamazepine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11821,2028-12-30,Bulk import: inventory_3000
Amoxicillin 20mg,amoxicillin-20mg-injection,,Amoxicillin,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11822,2028-12-30,Bulk import: inventory_3000
Ampicillin 20mg,ampicillin-20mg-injection,,Ampicillin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11824,2028-12-30,Bulk import: inventory_3000
Cloxacillin 20mg,cloxacillin-20mg-injection,,Cloxacillin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11825,2028-12-30,Bulk import: inventory_3000
Ceftriaxone 20mg,ceftriaxone-20mg-injection,,Ceftriaxone,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11826,2028-12-30,Bulk import: inventory_3000
Cefuroxime 20mg,cefuroxime-20mg-injection,,Cefuroxime,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11827,2028-12-30,Bulk import: inventory_3000
Azithromycin 20mg,azithromycin-20mg-injection,,Azithromycin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11828,2028-12-30,Bulk import: inventory_3000
Erythromycin 20mg,erythromycin-20mg-injection,,Erythromycin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11829,2028-12-30,Bulk import: inventory_3000
Ciprofloxacin 20mg,ciprofloxacin-20mg-injection,,Ciprofloxacin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11830,2028-12-30,Bulk import: inventory_3000
Metronidazole 20mg,metronidazole-20mg-injection,,Metronidazole,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11831,2028-12-30,Bulk import: inventory_3000
Gentamicin 20mg,gentamicin-20mg-injection,,Gentamicin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11833,2028-12-30,Bulk import: inventory_3000
Doxycycline 20mg,doxycycline-20mg-injection,,Doxycycline,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11834,2028-12-30,Bulk import: inventory_3000
Cotrimoxazole 20mg,cotrimoxazole-20mg-injection,,Cotrimoxazole,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11835,2028-12-30,Bulk import: inventory_3000
Artemether + Lumefantrine 20mg,artemether-lumefantrine-20mg-injection,,Artemether + Lumefantrine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11836,2028-12-30,Bulk import: inventory_3000
Artesunate 20mg,artesunate-20mg-injection,,Artesunate,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11837,2028-12-30,Bulk import: inventory_3000
Amodiaquine 20mg,amodiaquine-20mg-injection,,Amodiaquine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11838,2028-12-30,Bulk import: inventory_3000
Quinine 20mg,quinine-20mg-injection,,Quinine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11839,2028-12-30,Bulk import: inventory_3000
Fluconazole 20mg,fluconazole-20mg-injection,,Fluconazole,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11840,2028-12-30,Bulk import: inventory_3000
Nystatin 20mg,nystatin-20mg-injection,,Nystatin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11841,2028-12-30,Bulk import: inventory_3000
Amlodipine 20mg,amlodipine-20mg-injection,,Amlodipine,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11842,2028-12-30,Bulk import: inventory_3000
Lisinopril 20mg,lisinopril-20mg-injection,,Lisinopril,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11844,2028-12-30,Bulk import: inventory_3000
Atenolol 20mg,atenolol-20mg-injection,,Atenolol,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11846,2028-12-30,Bulk import: inventory_3000
Propranolol 20mg,propranolol-20mg-injection,,Propranolol,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11847,2028-12-30,Bulk import: inventory_3000
Methyldopa 20mg,methyldopa-20mg-injection,,Methyldopa,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11848,2028-12-30,Bulk import: inventory_3000
Glyceryl Trinitrate 20mg,glyceryl-trinitrate-20mg-injection,,Glyceryl Trinitrate,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11850,2028-12-30,Bulk import: inventory_3000
Isosorbide Dinitrate 20mg,isosorbide-dinitrate-20mg-injection,,Isosorbide Dinitrate,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11851,2028-12-30,Bulk import: inventory_3000
Digoxin 20mg,digoxin-20mg-injection,,Digoxin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11852,2028-12-30,Bulk import: inventory_3000
Furosemide 20mg,furosemide-20mg-injection,,Furosemide,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11853,2028-12-30,Bulk import: inventory_3000
Hydrochlorothiazide 20mg,hydrochlorothiazide-20mg-injection,,Hydrochlorothiazide,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11855,2028-12-30,Bulk import: inventory_3000
Spironolactone 20mg,spironolactone-20mg-injection,,Spironolactone,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11856,2028-12-30,Bulk import: inventory_3000
Atorvastatin 20mg,atorvastatin-20mg-injection,,Atorvastatin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11857,2028-12-30,Bulk import: inventory_3000
Simvastatin 20mg,simvastatin-20mg-injection,,Simvastatin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11858,2028-12-30,Bulk import: inventory_3000
Salbutamol 20mg,salbutamol-20mg-injection,,Salbutamol,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11859,2028-12-30,Bulk import: inventory_3000
Aminophylline 20mg,aminophylline-20mg-injection,,Aminophylline,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11861,2028-12-30,Bulk import: inventory_3000
Omeprazole 20mg,omeprazole-20mg-injection,,Omeprazole,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11862,2028-12-30,Bulk import: inventory_3000
Cimetidine 20mg,cimetidine-20mg-injection,,Cimetidine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11863,2028-12-30,Bulk import: inventory_3000
Metoclopramide 20mg,metoclopramide-20mg-injection,,Metoclopramide,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11864,2028-12-30,Bulk import: inventory_3000
Zinc Sulfate 20mg,zinc-sulfate-20mg-injection,,Zinc Sulfate,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11865,2028-12-30,Bulk import: inventory_3000
Bisacodyl 20mg,bisacodyl-20mg-injection,,Bisacodyl,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11866,2028-12-30,Bulk import: inventory_3000
Metformin 20mg,metformin-20mg-injection,,Metformin,,,injection,20mg,,,POM,,,draft,0,,,true,200,20,B11867,2028-12-30,Bulk import: inventory_3000
Glibenclamide 20mg,glibenclamide-20mg-injection,,Glibenclamide,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11869,2028-12-30,Bulk import: inventory_3000
Glimepiride 20mg,glimepiride-20mg-injection,,Glimepiride,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11870,2028-12-30,Bulk import: inventory_3000
Levothyroxine 20mg,levothyroxine-20mg-injection,,Levothyroxine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11871,2028-12-30,Bulk import: inventory_3000
Carbimazole 20mg,carbimazole-20mg-injection,,Carbimazole,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11872,2028-12-30,Bulk import: inventory_3000
Folic Acid 20mg,folic-acid-20mg-injection,,Folic Acid,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11873,2028-12-30,Bulk import: inventory_3000
Oxytocin 20mg,oxytocin-20mg-injection,,Oxytocin,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11874,2028-12-30,Bulk import: inventory_3000
Misoprostol 20mg,misoprostol-20mg-injection,,Misoprostol,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11875,2028-12-30,Bulk import: inventory_3000
Magnesium Sulfate 20mg,magnesium-sulfate-20mg-injection,,Magnesium Sulfate,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11876,2028-12-30,Bulk import: inventory_3000
Amitriptyline 20mg,amitriptyline-20mg-injection,,Amitriptyline,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11877,2028-12-30,Bulk import: inventory_3000
Fluoxetine 20mg,fluoxetine-20mg-injection,,Fluoxetine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11878,2028-12-30,Bulk import: inventory_3000
Haloperidol 20mg,haloperidol-20mg-injection,,Haloperidol,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11879,2028-12-30,Bulk import: inventory_3000
Chlorpromazine 20mg,chlorpromazine-20mg-injection,,Chlorpromazine,,,injection,20mg,,,POM,,,draft,0,,,true,100,20,B11880,2028-12-30,Bulk import: inventory_3000
Halothane 50mg,halothane-50mg-injection,,Halothane,,,injection,50mg,,,POM,,,draft,0,,,true,100,20,B11881,2028-12-30,Bulk import: inventory_3000
Ketamine 50mg,ketamine-50mg-injection,,Ketamine,,,injection,50mg,,,POM,,,draft,0,,,true,100,20,B11882,2028-12-30,Bulk import: inventory_3000
Nitrous oxide 50mg,nitrous-oxide-50mg-injection,,Nitrous oxide,,,injection,50mg,,,POM,,,draft,0,,,true,100,20,B11883,2028-12-30,Bulk import: inventory_3000
Oxygen 50mg,oxygen-50mg-injection,,Oxygen,,,injection,50mg,,,POM,,,draft,0,,,true,100,20,B11884,2028-12-30,Bulk import: inventory_3000
Atropine 50mg,atropine-50mg-injection,,Atropine,,,injection,50mg,,,POM,,,draft,0,,,true,100,20,B11885,2028-12-30,Bulk import: inventory_3000
Diazepam 50mg,diazepam-50mg-injection,,Diazepam,,,injection,50mg,,,POM,,,draft,0,,,true,100,20,B11886,2028-12-30,Bulk import: inventory_3000
