Product,Generic,Brand,Form,Strength,On hand,Reserved,Available,Reorder level,Batch no,Expiry,Batch qty
Atorvastatin 10mg,Atorvastatin,,injection,10mg,100,0,100,20,B11758,30/12/2028,100
Simvastatin 10mg,Simvastatin,,injection,10mg,100,0,100,20,B11759,30/12/2028,100
Salbutamol 10mg,Salbutamol,,injection,10mg,100,0,100,20,B11760,30/12/2028,100
Salbutamol 10mg,Salbutamol,,injection,10mg,100,0,100,20,B11761,30/12/2028,100
Aminophylline 10mg,Aminophylline,,injection,10mg,100,0,100,20,B11762,30/12/2028,100
Omeprazole 10mg,Omeprazole,,injection,10mg,100,0,100,20,B11763,30/12/2028,100
Cimetidine 10mg,Cimetidine,,injection,10mg,100,0,100,20,B11764,30/12/2028,100
Metoclopramide 10mg,Metoclopramide,,injection,10mg,100,0,100,20,B11765,30/12/2028,100
Zinc Sulfate 10mg,Zinc Sulfate,,injection,10mg,100,0,100,20,B11766,30/12/2028,100
Bisacodyl 10mg,Bisacodyl,,injection,10mg,100,0,100,20,B11767,30/12/2028,100
Metformin 10mg,Metformin,,injection,10mg,100,0,100,20,B11768,30/12/2028,100
Metformin 10mg,Metformin,,injection,10mg,100,0,100,20,B11769,30/12/2028,100
Glibenclamide 10mg,Glibenclamide,,injection,10mg,100,0,100,20,B11770,30/12/2028,100
Glimepiride 10mg,Glimepiride,,injection,10mg,100,0,100,20,B11771,30/12/2028,100
Levothyroxine 10mg,Levothyroxine,,injection,10mg,100,0,100,20,B11772,30/12/2028,100
Carbimazole 10mg,Carbimazole,,injection,10mg,100,0,100,20,B11773,30/12/2028,100
Folic Acid 10mg,Folic Acid,,injection,10mg,100,0,100,20,B11774,30/12/2028,100
Oxytocin 10mg,Oxytocin,,injection,10mg,100,0,100,20,B11775,30/12/2028,100
Misoprostol 10mg,Misoprostol,,injection,10mg,100,0,100,20,B11776,30/12/2028,100
Magnesium Sulfate 10mg,Magnesium Sulfate,,injection,10mg,100,0,100,20,B11777,30/12/2028,100
Amitriptyline 10mg,Amitriptyline,,injection,10mg,100,0,100,20,B11778,30/12/2028,100
Fluoxetine 10mg,Fluoxetine,,injection,10mg,100,0,100,20,B11779,30/12/2028,100
Haloperidol 10mg,Haloperidol,,injection,10mg,100,0,100,20,B11780,30/12/2028,100
Chlorpromazine 10mg,Chlorpromazine,,injection,10mg,100,0,100,20,B11781,30/12/2028,100
Halothane 20mg,Halothane,,injection,20mg,100,0,100,20,B11782,30/12/2028,100
Ketamine 20mg,Ketamine,,injection,20mg,100,0,100,20,B11783,30/12/2028,100
Nitrous oxide 20mg,Nitrous oxide,,injection,20mg,100,0,100,20,B11784,30/12/2028,100
Oxygen 20mg,Oxygen,,injection,20mg,100,0,100,20,B11785,30/12/2028,100
Atropine 20mg,Atropine,,injection,20mg,100,0,100,20,B11786,30/12/2028,100
Diazepam 20mg,Diazepam,,injection,20mg,100,0,100,20,B11787,30/12/2028,100
Hyoscine N-Butylbromide 20mg,Hyoscine N-Butylbromide,,injection,20mg,100,0,100,20,B11788,30/12/2028,100
Midazolam 20mg,Midazolam,,injection,20mg,100,0,100,20,B11789,30/12/2028,100
Morphine 20mg,Morphine,,injection,20mg,100,0,100,20,B11790,30/12/2028,100
Promethazine 20mg,Promethazine,,injection,20mg,100,0,100,20,B11791,30/12/2028,100
Promethazine 20mg,Promethazine,,injection,20mg,100,0,100,20,B11792,30/12/2028,100
Atracurium 20mg,Atracurium,,injection,20mg,100,0,100,20,B11793,30/12/2028,100
Neostigmine 20mg,Neostigmine,,injection,20mg,100,0,100,20,B11794,30/12/2028,100
Suxamethonium 20mg,Suxamethonium,,injection,20mg,100,0,100,20,B11795,30/12/2028,100
Propofol 20mg,Propofol,,injection,20mg,100,0,100,20,B11796,30/12/2028,100
Lidocaine 20mg,Lidocaine,,injection,20mg,100,0,100,20,B11797,30/12/2028,100
Bupivacaine 20mg,Bupivacaine,,injection,20mg,100,0,100,20,B11798,30/12/2028,100
Pentazocine 20mg,Pentazocine,,injection,20mg,100,0,100,20,B11799,30/12/2028,100
Pethidine 20mg,Pethidine,,injection,20mg,100,0,100,20,B11800,30/12/2028,100
Tramadol 20mg,Tramadol,,injection,20mg,100,0,100,20,B11801,30/12/2028,100
Acetylsalicylic Acid 20mg,Acetylsalicylic Acid,,injection,20mg,100,0,100,20,B11802,30/12/2028,100
Paracetamol 20mg,Paracetamol,,injection,20mg,100,0,100,20,B11803,30/12/2028,100
Paracetamol 20mg,Paracetamol,,injection,20mg,100,0,100,20,B11804,30/12/2028,100
Paracetamol 20mg,Paracetamol,,injection,20mg,100,0,100,20,B11805,30/12/2028,100
Allopurinol 20mg,Allopurinol,,injection,20mg,100,0,100,20,B11806,30/12/2028,100
Diclofenac Sodium 20mg,Diclofenac Sodium,,injection,20mg,100,0,100,20,B11807,30/12/2028,100
Diclofenac Sodium 20mg,Diclofenac Sodium,,injection,20mg,100,0,100,20,B11808,30/12/2028,100
Ibuprofen 20mg,Ibuprofen,,injection,20mg,100,0,100,20,B11809,30/12/2028,100
Ibuprofen 20mg,Ibuprofen,,injection,20mg,100,0,100,20,B11810,30/12/2028,100
Naproxen 20mg,Naproxen,,injection,20mg,100,0,100,20,B11811,30/12/2028,100
Piroxicam 20mg,Piroxicam,,injection,20mg,100,0,100,20,B11812,30/12/2028,100
Meloxicam 20mg,Meloxicam,,injection,20mg,100,0,100,20,B11813,30/12/2028,100
Naloxone 20mg,Naloxone,,injection,20mg,100,0,100,20,B11814,30/12/2028,100
Chlorpheniramine 20mg,Chlorpheniramine,,injection,20mg,100,0,100,20,B11815,30/12/2028,100
Hydrocortisone 20mg,Hydrocortisone,,injection,20mg,100,0,100,20,B11816,30/12/2028,100
Prednisolone 20mg,Prednisolone,,injection,20mg,100,0,100,20,B11817,30/12/2028,100
Phenobarbital 20mg,Phenobarbital,,injection,20mg,100,0,100,20,B11818,30/12/2028,100
Phenytoin 20mg,Phenytoin,,injection,20mg,100,0,100,20,B11819,30/12/2028,100
Sodium Valproate 20mg,Sodium Valproate,,injection,20mg,100,0,100,20,B11820,30/12/2028,100
Carbamazepine 20mg,Carbamazepine,,injection,20mg,100,0,100,20,B11821,30/12/2028,100
Amoxicillin 20mg,Amoxicillin,,injection,20mg,100,0,100,20,B11822,30/12/2028,100
Amoxicillin 20mg,Amoxicillin,,injection,20mg,100,0,100,20,B11823,30/12/2028,100
Ampicillin 20mg,Ampicillin,,injection,20mg,100,0,100,20,B11824,30/12/2028,100
Cloxacillin 20mg,Cloxacillin,,injection,20mg,100,0,100,20,B11825,30/12/2028,100
Ceftriaxone 20mg,Ceftriaxone,,injection,20mg,100,0,100,20,B11826,30/12/2028,100
Cefuroxime 20mg,Cefuroxime,,injection,20mg,100,0,100,20,B11827,30/12/2028,100
Azithromycin 20mg,Azithromycin,,injection,20mg,100,0,100,20,B11828,30/12/2028,100
Erythromycin 20mg,Erythromycin,,injection,20mg,100,0,100,20,B11829,30/12/2028,100
Ciprofloxacin 20mg,Ciprofloxacin,,injection,20mg,100,0,100,20,B11830,30/12/2028,100
Metronidazole 20mg,Metronidazole,,injection,20mg,100,0,100,20,B11831,30/12/2028,100
Metronidazole 20mg,Metronidazole,,injection,20mg,100,0,100,20,B11832,30/12/2028,100
Gentamicin 20mg,Gentamicin,,injection,20mg,100,0,100,20,B11833,30/12/2028,100
Doxycycline 20mg,Doxycycline,,injection,20mg,100,0,100,20,B11834,30/12/2028,100
Cotrimoxazole 20mg,Cotrimoxazole,,injection,20mg,100,0,100,20,B11835,30/12/2028,100
Artemether + Lumefantrine 20mg,Artemether + Lumefantrine,,injection,20mg,100,0,100,20,B11836,30/12/2028,100
Artesunate 20mg,Artesunate,,injection,20mg,100,0,100,20,B11837,30/12/2028,100
Amodiaquine 20mg,Amodiaquine,,injection,20mg,100,0,100,20,B11838,30/12/2028,100
Quinine 20mg,Quinine,,injection,20mg,100,0,100,20,B11839,30/12/2028,100
Fluconazole 20mg,Fluconazole,,injection,20mg,100,0,100,20,B11840,30/12/2028,100
Nystatin 20mg,Nystatin,,injection,20mg,100,0,100,20,B11841,30/12/2028,100
Amlodipine 20mg,Amlodipine,,injection,20mg,100,0,100,20,B11842,30/12/2028,100
Amlodipine 20mg,Amlodipine,,injection,20mg,100,0,100,20,B11843,30/12/2028,100
Lisinopril 20mg,Lisinopril,,injection,20mg,100,0,100,20,B11844,30/12/2028,100
Lisinopril 20mg,Lisinopril,,injection,20mg,100,0,100,20,B11845,30/12/2028,100
Atenolol 20mg,Atenolol,,injection,20mg,100,0,100,20,B11846,30/12/2028,100
Propranolol 20mg,Propranolol,,injection,20mg,100,0,100,20,B11847,30/12/2028,100
Methyldopa 20mg,Methyldopa,,injection,20mg,100,0,100,20,B11848,30/12/2028,100
Hydralazine 20mg,Hydralazine,,injection,20mg,100,0,100,20,B11849,30/12/2028,100
Glyceryl Trinitrate 20mg,Glyceryl Trinitrate,,injection,20mg,100,0,100,20,B11850,30/12/2028,100
Isosorbide Dinitrate 20mg,Isosorbide Dinitrate,,injection,20mg,100,0,100,20,B11851,30/12/2028,100
Digoxin 20mg,Digoxin,,injection,20mg,100,0,100,20,B11852,30/12/2028,100
Furosemide 20mg,Furosemide,,injection,20mg,100,0,100,20,B11853,30/12/2028,100
Furosemide 20mg,Furosemide,,injection,20mg,100,0,100,20,B11854,30/12/2028,100
Hydrochlorothiazide 20mg,Hydrochlorothiazide,,injection,20mg,100,0,100,20,B11855,30/12/2028,100
Spironolactone 20mg,Spironolactone,,injection,20mg,100,0,100,20,B11856,30/12/2028,100
Atorvastatin 20mg,Atorvastatin,,injection,20mg,100,0,100,20,B11857,30/12/2028,100
Simvastatin 20mg,Simvastatin,,injection,20mg,100,0,100,20,B11858,30/12/2028,100
Salbutamol 20mg,Salbutamol,,injection,20mg,100,0,100,20,B11859,30/12/2028,100
Salbutamol 20mg,Salbutamol,,injection,20mg,100,0,100,20,B11860,30/12/2028,100
Aminophylline 20mg,Aminophylline,,injection,20mg,100,0,100,20,B11861,30/12/2028,100
Omeprazole 20mg,Omeprazole,,injection,20mg,100,0,100,20,B11862,30/12/2028,100
Cimetidine 20mg,Cimetidine,,injection,20mg,100,0,100,20,B11863,30/12/2028,100
Metoclopramide 20mg,Metoclopramide,,injection,20mg,100,0,100,20,B11864,30/12/2028,100
Zinc Sulfate 20mg,Zinc Sulfate,,injection,20mg,100,0,100,20,B11865,30/12/2028,100
Bisacodyl 20mg,Bisacodyl,,injection,20mg,100,0,100,20,B11866,30/12/2028,100
Metformin 20mg,Metformin,,injection,20mg,100,0,100,20,B11867,30/12/2028,100
Metformin 20mg,Metformin,,injection,20mg,100,0,100,20,B11868,30/12/2028,100
Glibenclamide 20mg,Glibenclamide,,injection,20mg,100,0,100,20,B11869,30/12/2028,100
Glimepiride 20mg,Glimepiride,,injection,20mg,100,0,100,20,B11870,30/12/2028,100
Levothyroxine 20mg,Levothyroxine,,injection,20mg,100,0,100,20,B11871,30/12/2028,100
Carbimazole 20mg,Carbimazole,,injection,20mg,100,0,100,20,B11872,30/12/2028,100
Folic Acid 20mg,Folic Acid,,injection,20mg,100,0,100,20,B11873,30/12/2028,100
Oxytocin 20mg,Oxytocin,,injection,20mg,100,0,100,20,B11874,30/12/2028,100
Misoprostol 20mg,Misoprostol,,injection,20mg,100,0,100,20,B11875,30/12/2028,100
Magnesium Sulfate 20mg,Magnesium Sulfate,,injection,20mg,100,0,100,20,B11876,30/12/2028,100
Amitriptyline 20mg,Amitriptyline,,injection,20mg,100,0,100,20,B11877,30/12/2028,100
Fluoxetine 20mg,Fluoxetine,,injection,20mg,100,0,100,20,B11878,30/12/2028,100
Haloperidol 20mg,Haloperidol,,injection,20mg,100,0,100,20,B11879,30/12/2028,100
Chlorpromazine 20mg,Chlorpromazine,,injection,20mg,100,0,100,20,B11880,30/12/2028,100
Halothane 50mg,Halothane,,injection,50mg,100,0,100,20,B11881,30/12/2028,100
Ketamine 50mg,Ketamine,,injection,50mg,100,0,100,20,B11882,30/12/2028,100
Nitrous oxide 50mg,Nitrous oxide,,injection,50mg,100,0,100,20,B11883,30/12/2028,100
Oxygen 50mg,Oxygen,,injection,50mg,100,0,100,20,B11884,30/12/2028,100
Atropine 50mg,Atropine,,injection,50mg,100,0,100,20,B11885,30/12/2028,100
Diazepam 50mg,Diazepam,,injection,50mg,100,0,100,20,B11886,30/12/2028,100
Hyoscine N-Butylbromide 50mg,Hyoscine N-Butylbromide,,injection,50mg,100,0,100,20,B11887,30/12/2028,100
Midazolam 50mg,Midazolam,,injection,50mg,100,0,100,20,B11888,30/12/2028,100
Morphine 50mg,Morphine,,injection,50mg,100,0,100,20,B11889,30/12/2028,100
Promethazine 50mg,Promethazine,,injection,50mg,100,0,100,20,B11890,30/12/2028,100
Promethazine 50mg,Promethazine,,injection,50mg,100,0,100,20,B11891,30/12/2028,100
Atracurium 50mg,Atracurium,,injection,50mg,100,0,100,20,B11892,30/12/2028,100
Neostigmine 50mg,Neostigmine,,injection,50mg,100,0,100,20,B11893,30/12/2028,100
Suxamethonium 50mg,Suxamethonium,,injection,50mg,100,0,100,20,B11894,30/12/2028,100
Propofol 50mg,Propofol,,injection,50mg,100,0,100,20,B11895,30/12/2028,100
Lidocaine 50mg,Lidocaine,,injection,50mg,100,0,100,20,B11896,30/12/2028,100
Bupivacaine 50mg,Bupivacaine,,injection,50mg,100,0,100,20,B11897,30/12/2028,100
Pentazocine 50mg,Pentazocine,,injection,50mg,100,0,100,20,B11898,30/12/2028,100
Pethidine 50mg,Pethidine,,injection,50mg,100,0,100,20,B11899,30/12/2028,100
Tramadol 50mg,Tramadol,,injection,50mg,100,0,100,20,B11900,30/12/2028,100
Acetylsalicylic Acid 50mg,Acetylsalicylic Acid,,injection,50mg,100,0,100,20,B11901,30/12/2028,100
Paracetamol 50mg,Paracetamol,,injection,50mg,100,0,100,20,B11902,30/12/2028,100
Paracetamol 50mg,Paracetamol,,injection,50mg,100,0,100,20,B11903,30/12/2028,100
Paracetamol 50mg,Paracetamol,,injection,50mg,100,0,100,20,B11904,30/12/2028,100
Allopurinol 50mg,Allopurinol,,injection,50mg,100,0,100,20,B11905,30/12/2028,100
Diclofenac Sodium 50mg,Diclofenac Sodium,,injection,50mg,100,0,100,20,B11906,30/12/2028,100
Diclofenac Sodium 50mg,Diclofenac Sodium,,injection,50mg,100,0,100,20,B11907,30/12/2028,100
Ibuprofen 50mg,Ibuprofen,,injection,50mg,100,0,100,20,B11908,30/12/2028,100
Ibuprofen 50mg,Ibuprofen,,injection,50mg,100,0,100,20,B11909,30/12/2028,100
Naproxen 50mg,Naproxen,,injection,50mg,100,0,100,20,B11910,30/12/2028,100
Piroxicam 50mg,Piroxicam,,injection,50mg,100,0,100,20,B11911,30/12/2028,100
Meloxicam 50mg,Meloxicam,,injection,50mg,100,0,100,20,B11912,30/12/2028,100
Naloxone 50mg,Naloxone,,injection,50mg,100,0,100,20,B11913,30/12/2028,100
Chlorpheniramine 50mg,Chlorpheniramine,,injection,50mg,100,0,100,20,B11914,30/12/2028,100
Hydrocortisone 50mg,Hydrocortisone,,injection,50mg,100,0,100,20,B11915,30/12/2028,100
Prednisolone 50mg,Prednisolone,,injection,50mg,100,0,100,20,B11916,30/12/2028,100
Phenobarbital 50mg,Phenobarbital,,injection,50mg,100,0,100,20,B11917,30/12/2028,100
Phenytoin 50mg,Phenytoin,,injection,50mg,100,0,100,20,B11918,30/12/2028,100
Sodium Valproate 50mg,Sodium Valproate,,injection,50mg,100,0,100,20,B11919,30/12/2028,100
Carbamazepine 50mg,Carbamazepine,,injection,50mg,100,0,100,20,B11920,30/12/2028,100
Amoxicillin 50mg,Amoxicillin,,injection,50mg,100,0,100,20,B11921,30/12/2028,100
Amoxicillin 50mg,Amoxicillin,,injection,50mg,100,0,100,20,B11922,30/12/2028,100
Ampicillin 50mg,Ampicillin,,injection,50mg,100,0,100,20,B11923,30/12/2028,100
Cloxacillin 50mg,Cloxacillin,,injection,50mg,100,0,100,20,B11924,30/12/2028,100
Ceftriaxone 50mg,Ceftriaxone,,injection,50mg,100,0,100,20,B11925,30/12/2028,100
Cefuroxime 50mg,Cefuroxime,,injection,50mg,100,0,100,20,B11926,30/12/2028,100
Azithromycin 50mg,Azithromycin,,injection,50mg,100,0,100,20,B11927,30/12/2028,100
Erythromycin 50mg,Erythromycin,,injection,50mg,100,0,100,20,B11928,30/12/2028,100
Ciprofloxacin 50mg,Ciprofloxacin,,injection,50mg,100,0,100,20,B11929,30/12/2028,100
Metronidazole 50mg,Metronidazole,,injection,50mg,100,0,100,20,B11930,30/12/2028,100
Metronidazole 50mg,Metronidazole,,injection,50mg,100,0,100,20,B11931,30/12/2028,100
Gentamicin 50mg,Gentamicin,,injection,50mg,100,0,100,20,B11932,30/12/2028,100
Doxycycline 50mg,Doxycycline,,injection,50mg,100,0,100,20,B11933,30/12/2028,100
Cotrimoxazole 50mg,Cotrimoxazole,,injection,50mg,100,0,100,20,B11934,30/12/2028,100
Artemether + Lumefantrine 50mg,Artemether + Lumefantrine,,injection,50mg,100,0,100,20,B11935,30/12/2028,100
Artesunate 50mg,Artesunate,,injection,50mg,100,0,100,20,B11936,30/12/2028,100
Amodiaquine 50mg,Amodiaquine,,injection,50mg,100,0,100,20,B11937,30/12/2028,100
Quinine 50mg,Quinine,,injection,50mg,100,0,100,20,B11938,30/12/2028,100
Fluconazole 50mg,Fluconazole,,injection,50mg,100,0,100,20,B11939,30/12/2028,100
Nystatin 50mg,Nystatin,,injection,50mg,100,0,100,20,B11940,30/12/2028,100
Amlodipine 50mg,Amlodipine,,injection,50mg,100,0,100,20,B11941,30/12/2028,100
Amlodipine 50mg,Amlodipine,,injection,50mg,100,0,100,20,B11942,30/12/2028,100
Lisinopril 50mg,Lisinopril,,injection,50mg,100,0,100,20,B11943,30/12/2028,100
Lisinopril 50mg,Lisinopril,,injection,50mg,100,0,100,20,B11944,30/12/2028,100
Atenolol 50mg,Atenolol,,injection,50mg,100,0,100,20,B11945,30/12/2028,100
Propranolol 50mg,Propranolol,,injection,50mg,100,0,100,20,B11946,30/12/2028,100
Methyldopa 50mg,Methyldopa,,injection,50mg,100,0,100,20,B11947,30/12/2028,100
Hydralazine 50mg,Hydralazine,,injection,50mg,100,0,100,20,B11948,30/12/2028,100
Glyceryl Trinitrate 50mg,Glyceryl Trinitrate,,injection,50mg,100,0,100,20,B11949,30/12/2028,100
Isosorbide Dinitrate 50mg,Isosorbide Dinitrate,,injection,50mg,100,0,100,20,B11950,30/12/2028,100
Digoxin 50mg,Digoxin,,injection,50mg,100,0,100,20,B11951,30/12/2028,100
Furosemide 50mg,Furosemide,,injection,50mg,100,0,100,20,B11952,30/12/2028,100
Furosemide 50mg,Furosemide,,injection,50mg,100,0,100,20,B11953,30/12/2028,100
Hydrochlorothiazide 50mg,Hydrochlorothiazide,,injection,50mg,100,0,100,20,B11954,30/12/2028,100
Spironolactone 50mg,Spironolactone,,injection,50mg,100,0,100,20,B11955,30/12/2028,100
Atorvastatin 50mg,Atorvastatin,,injection,50mg,100,0,100,20,B11956,30/12/2028,100
Simvastatin 50mg,Simvastatin,,injection,50mg,100,0,100,20,B11957,30/12/2028,100
Salbutamol 50mg,Salbutamol,,injection,50mg,100,0,100,20,B11958,30/12/2028,100
Salbutamol 50mg,Salbutamol,,injection,50mg,100,0,100,20,B11959,30/12/2028,100
Aminophylline 50mg,Aminophylline,,injection,50mg,100,0,100,20,B11960,30/12/2028,100
Omeprazole 50mg,Omeprazole,,injection,50mg,100,0,100,20,B11961,30/12/2028,100
Cimetidine 50mg,Cimetidine,,injection,50mg,100,0,100,20,B11962,30/12/2028,100
Metoclopramide 50mg,Metoclopramide,,injection,50mg,100,0,100,20,B11963,30/12/2028,100
Zinc Sulfate 50mg,Zinc Sulfate,,injection,50mg,100,0,100,20,B11964,30/12/2028,100
Bisacodyl 50mg,Bisacodyl,,injection,50mg,100,0,100,20,B11965,30/12/2028,100
Metformin 50mg,Metformin,,injection,50mg,100,0,100,20,B11966,30/12/2028,100
Metformin 50mg,Metformin,,injection,50mg,100,0,100,20,B11967,30/12/2028,100
Glibenclamide 50mg,Glibenclamide,,injection,50mg,100,0,100,20,B11968,30/12/2028,100
Glimepiride 50mg,Glimepiride,,injection,50mg,100,0,100,20,B11969,30/12/2028,100
Levothyroxine 50mg,Levothyroxine,,injection,50mg,100,0,100,20,B11970,30/12/2028,100
Carbimazole 50mg,Carbimazole,,injection,50mg,100,0,100,20,B11971,30/12/2028,100
Folic Acid 50mg,Folic Acid,,injection,50mg,100,0,100,20,B11972,30/12/2028,100
Oxytocin 50mg,Oxytocin,,injection,50mg,100,0,100,20,B11973,30/12/2028,100
Misoprostol 50mg,Misoprostol,,injection,50mg,100,0,100,20,B11974,30/12/2028,100
Magnesium Sulfate 50mg,Magnesium Sulfate,,injection,50mg,100,0,100,20,B11975,30/12/2028,100
Amitriptyline 50mg,Amitriptyline,,injection,50mg,100,0,100,20,B11976,30/12/2028,100
Fluoxetine 50mg,Fluoxetine,,injection,50mg,100,0,100,20,B11977,30/12/2028,100
Haloperidol 50mg,Haloperidol,,injection,50mg,100,0,100,20,B11978,30/12/2028,100
Chlorpromazine 50mg,Chlorpromazine,,injection,50mg,100,0,100,20,B11979,30/12/2028,100
Halothane 100mg,Halothane,,injection,100mg,100,0,100,20,B11980,30/12/2028,100
Ketamine 100mg,Ketamine,,injection,100mg,100,0,100,20,B11981,30/12/2028,100
Nitrous oxide 100mg,Nitrous oxide,,injection,100mg,100,0,100,20,B11982,30/12/2028,100
Oxygen 100mg,Oxygen,,injection,100mg,100,0,100,20,B11983,30/12/2028,100
Atropine 100mg,Atropine,,injection,100mg,100,0,100,20,B11984,30/12/2028,100
Diazepam 100mg,Diazepam,,injection,100mg,100,0,100,20,B11985,30/12/2028,100
Hyoscine N-Butylbromide 100mg,Hyoscine N-Butylbromide,,injection,100mg,100,0,100,20,B11986,30/12/2028,100
Midazolam 100mg,Midazolam,,injection,100mg,100,0,100,20,B11987,30/12/2028,100
Morphine 100mg,Morphine,,injection,100mg,100,0,100,20,B11988,30/12/2028,100
Promethazine 100mg,Promethazine,,injection,100mg,100,0,100,20,B11989,30/12/2028,100
Promethazine 100mg,Promethazine,,injection,100mg,100,0,100,20,B11990,30/12/2028,100
Atracurium 100mg,Atracurium,,injection,100mg,100,0,100,20,B11991,30/12/2028,100
Neostigmine 100mg,Neostigmine,,injection,100mg,100,0,100,20,B11992,30/12/2028,100
Suxamethonium 100mg,Suxamethonium,,injection,100mg,100,0,100,20,B11993,30/12/2028,100
Propofol 100mg,Propofol,,injection,100mg,100,0,100,20,B11994,30/12/2028,100
Lidocaine 100mg,Lidocaine,,injection,100mg,100,0,100,20,B11995,30/12/2028,100
Bupivacaine 100mg,Bupivacaine,,injection,100mg,100,0,100,20,B11996,30/12/2028,100
Pentazocine 100mg,Pentazocine,,injection,100mg,100,0,100,20,B11997,30/12/2028,100
Pethidine 100mg,Pethidine,,injection,100mg,100,0,100,20,B11998,30/12/2028,100
Tramadol 100mg,Tramadol,,injection,100mg,100,0,100,20,B11999,30/12/2028,100
Acetylsalicylic Acid 100mg,Acetylsalicylic Acid,,injection,100mg,100,0,100,20,B12000,30/12/2028,100
Paracetamol 100mg,Paracetamol,,injection,100mg,100,0,100,20,B12001,30/12/2028,100
Paracetamol 100mg,Paracetamol,,injection,100mg,100,0,100,20,B12002,30/12/2028,100
Paracetamol 100mg,Paracetamol,,injection,100mg,100,0,100,20,B12003,30/12/2028,100
Allopurinol 100mg,Allopurinol,,injection,100mg,100,0,100,20,B12004,30/12/2028,100
Diclofenac Sodium 100mg,Diclofenac Sodium,,injection,100mg,100,0,100,20,B12005,30/12/2028,100
Diclofenac Sodium 100mg,Diclofenac Sodium,,injection,100mg,100,0,100,20,B12006,30/12/2028,100
Ibuprofen 100mg,Ibuprofen,,injection,100mg,100,0,100,20,B12007,30/12/2028,100
Ibuprofen 100mg,Ibuprofen,,injection,100mg,100,0,100,20,B12008,30/12/2028,100
Naproxen 100mg,Naproxen,,injection,100mg,100,0,100,20,B12009,30/12/2028,100
Piroxicam 100mg,Piroxicam,,injection,100mg,100,0,100,20,B12010,30/12/2028,100
Meloxicam 100mg,Meloxicam,,injection,100mg,100,0,100,20,B12011,30/12/2028,100
Naloxone 100mg,Naloxone,,injection,100mg,100,0,100,20,B12012,30/12/2028,100
Chlorpheniramine 100mg,Chlorpheniramine,,injection,100mg,100,0,100,20,B12013,30/12/2028,100
Hydrocortisone 100mg,Hydrocortisone,,injection,100mg,100,0,100,20,B12014,30/12/2028,100
Prednisolone 100mg,Prednisolone,,injection,100mg,100,0,100,20,B12015,30/12/2028,100
Phenobarbital 100mg,Phenobarbital,,injection,100mg,100,0,100,20,B12016,30/12/2028,100
Phenytoin 100mg,Phenytoin,,injection,100mg,100,0,100,20,B12017,30/12/2028,100
Sodium Valproate 100mg,Sodium Valproate,,injection,100mg,100,0,100,20,B12018,30/12/2028,100
Carbamazepine 100mg,Carbamazepine,,injection,100mg,100,0,100,20,B12019,30/12/2028,100
Amoxicillin 100mg,Amoxicillin,,injection,100mg,100,0,100,20,B12020,30/12/2028,100
Amoxicillin 100mg,Amoxicillin,,injection,100mg,100,0,100,20,B12021,30/12/2028,100
Ampicillin 100mg,Ampicillin,,injection,100mg,100,0,100,20,B12022,30/12/2028,100
Cloxacillin 100mg,Cloxacillin,,injection,100mg,100,0,100,20,B12023,30/12/2028,100
Ceftriaxone 100mg,Ceftriaxone,,injection,100mg,100,0,100,20,B12024,30/12/2028,100
Cefuroxime 100mg,Cefuroxime,,injection,100mg,100,0,100,20,B12025,30/12/2028,100
Azithromycin 100mg,Azithromycin,,injection,100mg,100,0,100,20,B12026,30/12/2028,100
Erythromycin 100mg,Erythromycin,,injection,100mg,100,0,100,20,B12027,30/12/2028,100
Ciprofloxacin 100mg,Ciprofloxacin,,injection,100mg,100,0,100,20,B12028,30/12/2028,100
Metronidazole 100mg,Metronidazole,,injection,100mg,100,0,100,20,B12029,30/12/2028,100
Metronidazole 100mg,Metronidazole,,injection,100mg,100,0,100,20,B12030,30/12/2028,100
Gentamicin 100mg,Gentamicin,,injection,100mg,100,0,100,20,B12031,30/12/2028,100
Doxycycline 100mg,Doxycycline,,injection,100mg,100,0,100,20,B12032,30/12/2028,100
